id,date,store,item,sales
30828,18-02-2018,3,35,30.79613427
30829,19-02-2018,3,35,19.52799937
30830,20-02-2018,3,35,23.69717171
30831,21-02-2018,3,35,23.8568455
30832,22-02-2018,3,35,24.82386359
30833,23-02-2018,3,35,26.52347258
30834,24-02-2018,3,35,28.05449223
30835,25-02-2018,3,35,30.47291508
30836,26-02-2018,3,35,19.14016597
30837,27-02-2018,3,35,23.4280141
30838,28-02-2018,3,35,23.61425089
30839,01-03-2018,3,35,30.80434106
30840,02-03-2018,3,35,32.55684263
30841,03-03-2018,3,35,34.40576442
30842,04-03-2018,3,35,34.96191966
30843,05-03-2018,3,35,23.16256539
30844,06-03-2018,3,35,28.09507293
30845,07-03-2018,3,35,28.35103208
30846,08-03-2018,3,35,29.07539889
30847,09-03-2018,3,35,30.56717475
30848,10-03-2018,3,35,32.02360119
30849,11-03-2018,3,35,34.01091467
30850,12-03-2018,3,35,22.53315944
30851,13-03-2018,3,35,27.37031887
30852,14-03-2018,3,35,27.43144987
30853,15-03-2018,3,35,28.03039183
30854,16-03-2018,3,35,29.69283923
30855,17-03-2018,3,35,31.23948278
30856,18-03-2018,3,35,33.16891346
30857,19-03-2018,3,35,21.97147582
30858,20-03-2018,3,35,26.62939047
30859,21-03-2018,3,35,26.67749303
30860,22-03-2018,3,35,27.31645254
30861,23-03-2018,3,35,29.0903973
30862,24-03-2018,3,35,30.71710384
30863,25-03-2018,3,35,32.83892661
30864,26-03-2018,3,35,21.46980664
30865,27-03-2018,3,35,26.12897101
30866,28-03-2018,3,35,26.39467733
30867,29-03-2018,3,35,26.75472594
30868,30-03-2018,3,35,28.62345927
30869,31-03-2018,3,35,30.3685066
30870,01-01-2018,4,35,13.04212996
30871,02-01-2018,4,35,12.97667888
30872,03-01-2018,4,35,13.37050537
30873,04-01-2018,4,35,14.69173926
30874,05-01-2018,4,35,14.92718437
30875,06-01-2018,4,35,17.53777658
30876,07-01-2018,4,35,19.02850589
30877,08-01-2018,4,35,8.481146607
30878,09-01-2018,4,35,9.703000154
30879,10-01-2018,4,35,9.034068804
30880,11-01-2018,4,35,11.19800388
30881,12-01-2018,4,35,11.77576759
30882,13-01-2018,4,35,14.04006398
30883,14-01-2018,4,35,16.25485561
30884,15-01-2018,4,35,7.777472617
30885,16-01-2018,4,35,9.078993508
30886,17-01-2018,4,35,9.185904695
30887,18-01-2018,4,35,10.94220962
30888,19-01-2018,4,35,12.27901686
30889,20-01-2018,4,35,14.66055794
30890,21-01-2018,4,35,16.37830112
30891,22-01-2018,4,35,7.814327972
30892,23-01-2018,4,35,9.642345909
30893,24-01-2018,4,35,10.90485275
30894,25-01-2018,4,35,11.70228552
30895,26-01-2018,4,35,13.23054881
30896,27-01-2018,4,35,14.9321098
30897,28-01-2018,4,35,19.17748438
30898,29-01-2018,4,35,12.08600856
30899,30-01-2018,4,35,14.33789626
30900,31-01-2018,4,35,14.47881319
30901,01-02-2018,4,35,21.89294784
30902,02-02-2018,4,35,23.52610938
30903,03-02-2018,4,35,25.46904657
30904,04-02-2018,4,35,27.55050844
30905,05-02-2018,4,35,15.37449841
30906,06-02-2018,4,35,18.73314736
30907,07-02-2018,4,35,19.0037804
30908,08-02-2018,4,35,20.8107218
30909,09-02-2018,4,35,22.28151738
30910,10-02-2018,4,35,24.12803777
30911,11-02-2018,4,35,27.03834032
30912,12-02-2018,4,35,15.15056767
30913,13-02-2018,4,35,18.31895046
30914,14-02-2018,4,35,18.41612769
30915,15-02-2018,4,35,20.58040492
30916,16-02-2018,4,35,22.36503295
30917,17-02-2018,4,35,24.4570684
30918,18-02-2018,4,35,27.31743056
30919,19-02-2018,4,35,15.22608193
30920,20-02-2018,4,35,18.40895351
30921,21-02-2018,4,35,18.51763392
30922,22-02-2018,4,35,20.47689321
30923,23-02-2018,4,35,22.05639101
30924,24-02-2018,4,35,24.14345458
30925,25-02-2018,4,35,27.00226977
30926,26-02-2018,4,35,14.96976653
30927,27-02-2018,4,35,18.14032355
30928,28-02-2018,4,35,18.25580958
30929,01-03-2018,4,35,26.94342037
30930,02-03-2018,4,35,28.39222832
30931,03-03-2018,4,35,30.57562567
30932,04-03-2018,4,35,31.88388377
30933,05-03-2018,4,35,20.19032309
30934,06-03-2018,4,35,24.01632853
30935,07-03-2018,4,35,23.99050387
30936,08-03-2018,4,35,25.20989034
30937,09-03-2018,4,35,26.56007412
30938,10-03-2018,4,35,28.34229492
30939,11-03-2018,4,35,30.86438607
30940,12-03-2018,4,35,19.68892337
30941,13-03-2018,4,35,23.2868418
30942,14-03-2018,4,35,23.1795884
30943,15-03-2018,4,35,24.28020933
30944,16-03-2018,4,35,25.80244482
30945,17-03-2018,4,35,27.91419884
30946,18-03-2018,4,35,30.31160136
30947,19-03-2018,4,35,19.15205862
30948,20-03-2018,4,35,22.78152516
30949,21-03-2018,4,35,22.51255032
30950,22-03-2018,4,35,23.74388956
30951,23-03-2018,4,35,25.33668171
30952,24-03-2018,4,35,27.44705263
30953,25-03-2018,4,35,30.02995037
30954,26-03-2018,4,35,18.77540573
30955,27-03-2018,4,35,22.2965569
30956,28-03-2018,4,35,22.29430722
30957,29-03-2018,4,35,23.33315272
30958,30-03-2018,4,35,24.89408506
30959,31-03-2018,4,35,26.84874615
30960,01-01-2018,5,35,34.26655478
30961,02-01-2018,5,35,41.74745849
30962,03-01-2018,5,35,42.95263801
30963,04-01-2018,5,35,44.94108009
30964,05-01-2018,5,35,49.36060737
30965,06-01-2018,5,35,51.91103699
30966,07-01-2018,5,35,58.35739614
30967,08-01-2018,5,35,30.1277739
30968,09-01-2018,5,35,35.35476174
30969,10-01-2018,5,35,35.3994775
30970,11-01-2018,5,35,37.77240188
30971,12-01-2018,5,35,40.74508755
30972,13-01-2018,5,35,42.78388468
30973,14-01-2018,5,35,44.47499647
30974,15-01-2018,5,35,29.41909799
30975,16-01-2018,5,35,35.93042976
30976,17-01-2018,5,35,36.42374949
30977,18-01-2018,5,35,37.96885778
30978,19-01-2018,5,35,41.08000684
30979,20-01-2018,5,35,42.53624737
30980,21-01-2018,5,35,45.40137569
30981,22-01-2018,5,35,28.64778402
30982,23-01-2018,5,35,36.06313297
30983,24-01-2018,5,35,37.05787683
30984,25-01-2018,5,35,38.26598859
30985,26-01-2018,5,35,43.31335723
30986,27-01-2018,5,35,44.47506276
30987,28-01-2018,5,35,51.14149859
30988,29-01-2018,5,35,23.33887656
30989,30-01-2018,5,35,31.01998275
30990,31-01-2018,5,35,31.29774005
30991,01-02-2018,5,35,35.16249703
30992,02-02-2018,5,35,37.11086203
30993,03-02-2018,5,35,39.12108819
30994,04-02-2018,5,35,38.88201335
30995,05-02-2018,5,35,25.33009209
30996,06-02-2018,5,35,33.21425901
30997,07-02-2018,5,35,33.59914596
30998,08-02-2018,5,35,34.50116972
30999,09-02-2018,5,35,36.31889082
31000,10-02-2018,5,35,38.51167868
31001,11-02-2018,5,35,38.36273999
31002,12-02-2018,5,35,25.43758883
31003,13-02-2018,5,35,33.30835693
31004,14-02-2018,5,35,33.55139464
31005,15-02-2018,5,35,34.25878683
31006,16-02-2018,5,35,36.43700196
31007,17-02-2018,5,35,38.72402494
31008,18-02-2018,5,35,38.66467636
31009,19-02-2018,5,35,24.92463467
31010,20-02-2018,5,35,32.73714459
31011,21-02-2018,5,35,32.93738602
31012,22-02-2018,5,35,33.67809977
31013,23-02-2018,5,35,35.43110425
31014,24-02-2018,5,35,37.77457315
31015,25-02-2018,5,35,37.56802379
31016,26-02-2018,5,35,24.03977886
31017,27-02-2018,5,35,31.65133948
31018,28-02-2018,5,35,31.750424
31019,01-03-2018,5,35,39.38089271
31020,02-03-2018,5,35,41.50601113
31021,03-03-2018,5,35,43.53459494
31022,04-03-2018,5,35,43.45576609
31023,05-03-2018,5,35,29.17662464
31024,06-03-2018,5,35,37.04144236
31025,07-03-2018,5,35,37.60737014
31026,08-03-2018,5,35,38.28860792
31027,09-03-2018,5,35,40.45861398
31028,10-03-2018,5,35,42.50155054
31029,11-03-2018,5,35,42.56769977
31030,12-03-2018,5,35,28.78686323
31031,13-03-2018,5,35,36.70686054
31032,14-03-2018,5,35,36.93343126
31033,15-03-2018,5,35,36.95684847
31034,16-03-2018,5,35,39.51695024
31035,17-03-2018,5,35,41.66303169
31036,18-03-2018,5,35,41.78811268
31037,19-03-2018,5,35,27.84390009
31038,20-03-2018,5,35,35.6902564
31039,21-03-2018,5,35,35.79521502
31040,22-03-2018,5,35,36.12232649
31041,23-03-2018,5,35,38.32945351
31042,24-03-2018,5,35,40.78143661
31043,25-03-2018,5,35,40.93190362
31044,26-03-2018,5,35,26.86638476
31045,27-03-2018,5,35,34.6132386
31046,28-03-2018,5,35,34.7364091
31047,29-03-2018,5,35,34.94914575
31048,30-03-2018,5,35,37.43374899
31049,31-03-2018,5,35,39.86489704
31050,01-01-2018,6,35,25.71217407
31051,02-01-2018,6,35,28.52112831
31052,03-01-2018,6,35,28.67571275
31053,04-01-2018,6,35,31.25296017
31054,05-01-2018,6,35,34.14410878
31055,06-01-2018,6,35,34.33296933
31056,07-01-2018,6,35,37.89320909
31057,08-01-2018,6,35,22.82188014
31058,09-01-2018,6,35,26.91270277
31059,10-01-2018,6,35,26.79192464
31060,11-01-2018,6,35,29.67681388
31061,12-01-2018,6,35,30.54753568
31062,13-01-2018,6,35,32.95959981
31063,14-01-2018,6,35,34.16936141
31064,15-01-2018,6,35,22.13414512
31065,16-01-2018,6,35,27.23577167
31066,17-01-2018,6,35,27.48260038
31067,18-01-2018,6,35,29.77940929
31068,19-01-2018,6,35,31.59780797
31069,20-01-2018,6,35,33.17846425
31070,21-01-2018,6,35,34.09329582
31071,22-01-2018,6,35,20.95037774
31072,23-01-2018,6,35,26.11136154
31073,24-01-2018,6,35,26.68300702
31074,25-01-2018,6,35,29.05234128
31075,26-01-2018,6,35,31.151263
31076,27-01-2018,6,35,29.90842244
31077,28-01-2018,6,35,34.7128524
31078,29-01-2018,6,35,19.18449781
31079,30-01-2018,6,35,23.84674964
31080,31-01-2018,6,35,23.93663232
31081,01-02-2018,6,35,29.40768295
31082,02-02-2018,6,35,31.19519435
31083,03-02-2018,6,35,32.93377418
31084,04-02-2018,6,35,34.436487
31085,05-02-2018,6,35,21.86963115
31086,06-02-2018,6,35,26.57207968
31087,07-02-2018,6,35,26.60406367
31088,08-02-2018,6,35,27.79730327
31089,09-02-2018,6,35,29.7791548
31090,10-02-2018,6,35,31.5258152
31091,11-02-2018,6,35,33.31657835
31092,12-02-2018,6,35,21.15881508
31093,13-02-2018,6,35,25.71612721
31094,14-02-2018,6,35,25.73509841
31095,15-02-2018,6,35,27.18795049
31096,16-02-2018,6,35,29.29693096
31097,17-02-2018,6,35,31.16094793
31098,18-02-2018,6,35,33.04767246
31099,19-02-2018,6,35,20.74137048
31100,20-02-2018,6,35,25.24042443
31101,21-02-2018,6,35,25.21659935
31102,22-02-2018,6,35,26.77869794
31103,23-02-2018,6,35,28.85318374
31104,24-02-2018,6,35,30.74038815
31105,25-02-2018,6,35,32.64047301
31106,26-02-2018,6,35,20.26582732
31107,27-02-2018,6,35,24.9031368
31108,28-02-2018,6,35,25.03746528
31109,01-03-2018,6,35,33.09517121
31110,02-03-2018,6,35,35.03214088
31111,03-03-2018,6,35,37.03752366
31112,04-03-2018,6,35,38.11133082
31113,05-03-2018,6,35,25.117163
31114,06-03-2018,6,35,29.98169969
31115,07-03-2018,6,35,29.895362
31116,08-03-2018,6,35,30.89464947
31117,09-03-2018,6,35,32.89124774
31118,10-03-2018,6,35,34.66617833
31119,11-03-2018,6,35,36.2878379
31120,12-03-2018,6,35,24.09134864
31121,13-03-2018,6,35,28.89712756
31122,14-03-2018,6,35,28.69550943
31123,15-03-2018,6,35,29.79368556
31124,16-03-2018,6,35,31.95535333
31125,17-03-2018,6,35,33.79033603
31126,18-03-2018,6,35,35.45841013
31127,19-03-2018,6,35,23.50393139
31128,20-03-2018,6,35,28.11680836
31129,21-03-2018,6,35,27.83143823
31130,22-03-2018,6,35,29.01932923
31131,23-03-2018,6,35,31.21467757
31132,24-03-2018,6,35,33.12769792
31133,25-03-2018,6,35,35.01129751
31134,26-03-2018,6,35,22.86333876
31135,27-03-2018,6,35,27.4970452
31136,28-03-2018,6,35,27.53232094
31137,29-03-2018,6,35,28.44015791
31138,30-03-2018,6,35,30.86247257
31139,31-03-2018,6,35,32.9266154
31140,01-01-2018,7,35,9.255176085
31141,02-01-2018,7,35,8.511751858
31142,03-01-2018,7,35,8.647920769
31143,04-01-2018,7,35,9.359278205
31144,05-01-2018,7,35,10.53377079
31145,06-01-2018,7,35,12.15667099
31146,07-01-2018,7,35,12.00648689
31147,08-01-2018,7,35,4.642461952
31148,09-01-2018,7,35,5.315748562
31149,10-01-2018,7,35,5.297391644
31150,11-01-2018,7,35,6.682891062
31151,12-01-2018,7,35,7.811009511
31152,13-01-2018,7,35,9.706650715
31153,14-01-2018,7,35,12.17327094
31154,15-01-2018,7,35,3.838847056
31155,16-01-2018,7,35,4.965578746
31156,17-01-2018,7,35,5.114121562
31157,18-01-2018,7,35,6.814259381
31158,19-01-2018,7,35,7.91769279
31159,20-01-2018,7,35,9.761160951
31160,21-01-2018,7,35,11.40550811
31161,22-01-2018,7,35,3.93805704
31162,23-01-2018,7,35,4.277726854
31163,24-01-2018,7,35,4.726342344
31164,25-01-2018,7,35,6.663635628
31165,26-01-2018,7,35,7.717133015
31166,27-01-2018,7,35,10.28336836
31167,28-01-2018,7,35,11.44078802
31168,29-01-2018,7,35,9.518035182
31169,30-01-2018,7,35,11.62731768
31170,31-01-2018,7,35,11.94744621
31171,01-02-2018,7,35,19.29190269
31172,02-02-2018,7,35,20.56455061
31173,03-02-2018,7,35,22.62312938
31174,04-02-2018,7,35,24.97959307
31175,05-02-2018,7,35,12.5813281
31176,06-02-2018,7,35,15.91230386
31177,07-02-2018,7,35,16.35513227
31178,08-02-2018,7,35,18.10172284
31179,09-02-2018,7,35,19.55880748
31180,10-02-2018,7,35,21.63073137
31181,11-02-2018,7,35,24.68862406
31182,12-02-2018,7,35,12.46298828
31183,13-02-2018,7,35,15.5932834
31184,14-02-2018,7,35,15.86967223
31185,15-02-2018,7,35,17.97294041
31186,16-02-2018,7,35,19.70213739
31187,17-02-2018,7,35,21.89513265
31188,18-02-2018,7,35,24.90308494
31189,19-02-2018,7,35,12.52825155
31190,20-02-2018,7,35,15.70057714
31191,21-02-2018,7,35,15.98846915
31192,22-02-2018,7,35,17.89812715
31193,23-02-2018,7,35,19.43640791
31194,24-02-2018,7,35,21.65202912
31195,25-02-2018,7,35,24.63089276
31196,26-02-2018,7,35,12.30951381
31197,27-02-2018,7,35,15.47491579
31198,28-02-2018,7,35,15.76961342
31199,01-03-2018,7,35,24.55974071
31200,02-03-2018,7,35,25.87840145
31201,03-03-2018,7,35,28.15007284
31202,04-03-2018,7,35,29.8435301
31203,05-03-2018,7,35,17.83639776
31204,06-03-2018,7,35,21.54535284
31205,07-03-2018,7,35,21.72571379
31206,08-03-2018,7,35,22.87186681
31207,09-03-2018,7,35,24.17601767
31208,10-03-2018,7,35,26.17098408
31209,11-03-2018,7,35,28.90225116
31210,12-03-2018,7,35,17.42804038
31211,13-03-2018,7,35,20.94941173
31212,14-03-2018,7,35,21.04494568
31213,15-03-2018,7,35,22.07167496
31214,16-03-2018,7,35,23.48278771
31215,17-03-2018,7,35,25.68284366
31216,18-03-2018,7,35,28.19747692
31217,19-03-2018,7,35,16.87522779
31218,20-03-2018,7,35,20.45568895
31219,21-03-2018,7,35,20.40225392
31220,22-03-2018,7,35,21.594685
31221,23-03-2018,7,35,23.14786608
31222,24-03-2018,7,35,25.36372226
31223,25-03-2018,7,35,28.03630906
31224,26-03-2018,7,35,16.54785792
31225,27-03-2018,7,35,20.03855591
31226,28-03-2018,7,35,20.22769083
31227,29-03-2018,7,35,21.20699268
31228,30-03-2018,7,35,22.72826983
31229,31-03-2018,7,35,24.9269167
31230,01-01-2018,8,35,21.63180409
31231,02-01-2018,8,35,25.27899135
31232,03-01-2018,8,35,25.50684267
31233,04-01-2018,8,35,27.40842194
31234,05-01-2018,8,35,30.3176268
31235,06-01-2018,8,35,32.5849762
31236,07-01-2018,8,35,35.19021541
31237,08-01-2018,8,35,19.22774713
31238,09-01-2018,8,35,22.83051404
31239,10-01-2018,8,35,23.96217134
31240,11-01-2018,8,35,25.42196198
31241,12-01-2018,8,35,26.86441496
31242,13-01-2018,8,35,28.76956928
31243,14-01-2018,8,35,30.82775672
31244,15-01-2018,8,35,18.55728029
31245,16-01-2018,8,35,23.22100686
31246,17-01-2018,8,35,23.65662589
31247,18-01-2018,8,35,26.58323161
31248,19-01-2018,8,35,26.70350715
31249,20-01-2018,8,35,28.53872936
31250,21-01-2018,8,35,30.60850843
31251,22-01-2018,8,35,17.9387816
31252,23-01-2018,8,35,23.01226743
31253,24-01-2018,8,35,22.45283452
31254,25-01-2018,8,35,26.39177629
31255,26-01-2018,8,35,28.93520211
31256,27-01-2018,8,35,31.04630309
31257,28-01-2018,8,35,32.72038041
31258,29-01-2018,8,35,17.12992032
31259,30-01-2018,8,35,21.28139887
31260,31-01-2018,8,35,21.60090136
31261,01-02-2018,8,35,27.01027604
31262,02-02-2018,8,35,28.9194263
31263,03-02-2018,8,35,30.30771466
31264,04-02-2018,8,35,32.19734809
31265,05-02-2018,8,35,20.11688973
31266,06-02-2018,8,35,24.85467573
31267,07-02-2018,8,35,24.86790017
31268,08-02-2018,8,35,25.763591
31269,09-02-2018,8,35,27.61013033
31270,10-02-2018,8,35,29.1838307
31271,11-02-2018,8,35,31.4347164
31272,12-02-2018,8,35,19.54035998
31273,13-02-2018,8,35,23.82013133
31274,14-02-2018,8,35,23.86789758
31275,15-02-2018,8,35,25.18863356
31276,16-02-2018,8,35,27.31968886
31277,17-02-2018,8,35,29.0409108
31278,18-02-2018,8,35,31.41413844
31279,19-02-2018,8,35,19.25983347
31280,20-02-2018,8,35,23.49500381
31281,21-02-2018,8,35,23.59924579
31282,22-02-2018,8,35,24.97548509
31283,23-02-2018,8,35,26.93052465
31284,24-02-2018,8,35,28.64496917
31285,25-02-2018,8,35,31.01359908
31286,26-02-2018,8,35,18.89925831
31287,27-02-2018,8,35,23.08800461
31288,28-02-2018,8,35,23.2645686
31289,01-03-2018,8,35,31.30163666
31290,02-03-2018,8,35,33.22459716
31291,03-03-2018,8,35,35.120644
31292,04-03-2018,8,35,35.95220954
31293,05-03-2018,8,35,23.39021521
31294,06-03-2018,8,35,28.62994693
31295,07-03-2018,8,35,28.46018053
31296,08-03-2018,8,35,29.16619136
31297,09-03-2018,8,35,31.01844178
31298,10-03-2018,8,35,32.68140561
31299,11-03-2018,8,35,34.52327066
31300,12-03-2018,8,35,22.53523148
31301,13-03-2018,8,35,27.38190193
31302,14-03-2018,8,35,27.17083907
31303,15-03-2018,8,35,28.10624389
31304,16-03-2018,8,35,30.09984934
31305,17-03-2018,8,35,31.8530303
31306,18-03-2018,8,35,33.82151025
31307,19-03-2018,8,35,21.94679349
31308,20-03-2018,8,35,26.63871925
31309,21-03-2018,8,35,26.40041577
31310,22-03-2018,8,35,27.4611274
31311,23-03-2018,8,35,29.59288941
31312,24-03-2018,8,35,31.42863535
31313,25-03-2018,8,35,33.60516494
31314,26-03-2018,8,35,21.42440769
31315,27-03-2018,8,35,25.97390861
31316,28-03-2018,8,35,25.90981125
31317,29-03-2018,8,35,26.94219271
31318,30-03-2018,8,35,29.06274746
31319,31-03-2018,8,35,30.98798544
31320,01-01-2018,9,35,12.67972884
31321,02-01-2018,9,35,13.14576811
31322,03-01-2018,9,35,13.37015003
31323,04-01-2018,9,35,13.92757411
31324,05-01-2018,9,35,15.41819393
31325,06-01-2018,9,35,17.0388331
31326,07-01-2018,9,35,17.20390162
31327,08-01-2018,9,35,7.610681968
31328,09-01-2018,9,35,9.548213206
31329,10-01-2018,9,35,9.486209256
31330,11-01-2018,9,35,9.846462395
31331,12-01-2018,9,35,11.30181221
31332,13-01-2018,9,35,13.75074968
31333,14-01-2018,9,35,15.96012706
31334,15-01-2018,9,35,7.294836589
31335,16-01-2018,9,35,8.695342381
31336,17-01-2018,9,35,8.732716619
31337,18-01-2018,9,35,9.645139414
31338,19-01-2018,9,35,11.44475277
31339,20-01-2018,9,35,12.7640597
31340,21-01-2018,9,35,15.22710025
31341,22-01-2018,9,35,7.146687902
31342,23-01-2018,9,35,8.322861542
31343,24-01-2018,9,35,8.964702118
31344,25-01-2018,9,35,11.11510447
31345,26-01-2018,9,35,11.22516927
31346,27-01-2018,9,35,12.89817168
31347,28-01-2018,9,35,13.29463041
31348,29-01-2018,9,35,12.11432177
31349,30-01-2018,9,35,14.37481208
31350,31-01-2018,9,35,14.50502946
31351,01-02-2018,9,35,22.28437861
31352,02-02-2018,9,35,23.72593047
31353,03-02-2018,9,35,25.36366756
31354,04-02-2018,9,35,27.66184522
31355,05-02-2018,9,35,15.5864962
31356,06-02-2018,9,35,19.25347857
31357,07-02-2018,9,35,19.277952
31358,08-02-2018,9,35,20.99965298
31359,09-02-2018,9,35,22.44767604
31360,10-02-2018,9,35,24.16986458
31361,11-02-2018,9,35,27.22943294
31362,12-02-2018,9,35,15.39539231
31363,13-02-2018,9,35,18.5072995
31364,14-02-2018,9,35,18.58571215
31365,15-02-2018,9,35,20.7566252
31366,16-02-2018,9,35,22.48916422
31367,17-02-2018,9,35,24.45315301
31368,18-02-2018,9,35,27.4439728
31369,19-02-2018,9,35,15.37887739
31370,20-02-2018,9,35,18.50527336
31371,21-02-2018,9,35,18.59518919
31372,22-02-2018,9,35,20.58089756
31373,23-02-2018,9,35,22.12865721
31374,24-02-2018,9,35,24.11898675
31375,25-02-2018,9,35,27.14744421
31376,26-02-2018,9,35,15.10258559
31377,27-02-2018,9,35,18.26205146
31378,28-02-2018,9,35,18.35877291
31379,01-03-2018,9,35,27.27485472
31380,02-03-2018,9,35,28.71241816
31381,03-03-2018,9,35,30.570354
31382,04-03-2018,9,35,32.15397968
31383,05-03-2018,9,35,20.60740251
31384,06-03-2018,9,35,24.66928614
31385,07-03-2018,9,35,24.588716
31386,08-03-2018,9,35,25.73798709
31387,09-03-2018,9,35,27.00408953
31388,10-03-2018,9,35,28.65642671
31389,11-03-2018,9,35,31.33782392
31390,12-03-2018,9,35,20.2028952
31391,13-03-2018,9,35,23.73381133
31392,14-03-2018,9,35,23.63943414
31393,15-03-2018,9,35,24.76181594
31394,16-03-2018,9,35,26.17065358
31395,17-03-2018,9,35,28.14880919
31396,18-03-2018,9,35,30.66030981
31397,19-03-2018,9,35,19.56470842
31398,20-03-2018,9,35,23.12717266
31399,21-03-2018,9,35,22.8699498
31400,22-03-2018,9,35,24.1664389
31401,23-03-2018,9,35,25.72115845
31402,24-03-2018,9,35,27.7188291
31403,25-03-2018,9,35,30.43419941
31404,26-03-2018,9,35,19.21013798
31405,27-03-2018,9,35,22.7118218
31406,28-03-2018,9,35,22.69887258
31407,29-03-2018,9,35,23.76403489
31408,30-03-2018,9,35,25.29015757
31409,31-03-2018,9,35,27.2706189
31410,01-01-2018,10,35,27.42639449
31411,02-01-2018,10,35,32.67350156
31412,03-01-2018,10,35,33.59321112
31413,04-01-2018,10,35,36.36360599
31414,05-01-2018,10,35,38.60960565
31415,06-01-2018,10,35,41.07396824
31416,07-01-2018,10,35,43.99510833
31417,08-01-2018,10,35,22.8306253
31418,09-01-2018,10,35,28.55031893
31419,10-01-2018,10,35,28.60679394
31420,11-01-2018,10,35,30.12111063
31421,12-01-2018,10,35,31.24820422
31422,13-01-2018,10,35,33.32687822
31423,14-01-2018,10,35,34.5504616
31424,15-01-2018,10,35,21.66618516
31425,16-01-2018,10,35,27.51095126
31426,17-01-2018,10,35,27.86120699
31427,18-01-2018,10,35,29.64266655
31428,19-01-2018,10,35,31.82068724
31429,20-01-2018,10,35,33.62641313
31430,21-01-2018,10,35,34.82941027
31431,22-01-2018,10,35,22.71138048
31432,23-01-2018,10,35,28.82529142
31433,24-01-2018,10,35,29.43463635
31434,25-01-2018,10,35,31.93658758
31435,26-01-2018,10,35,34.75164459
31436,27-01-2018,10,35,37.04540497
31437,28-01-2018,10,35,39.46931158
31438,29-01-2018,10,35,18.81566688
31439,30-01-2018,10,35,24.20456149
31440,31-01-2018,10,35,24.42044156
31441,01-02-2018,10,35,29.56243351
31442,02-02-2018,10,35,31.49689005
31443,03-02-2018,10,35,33.5146891
31444,04-02-2018,10,35,34.87109099
31445,05-02-2018,10,35,20.89031374
31446,06-02-2018,10,35,26.70724873
31447,07-02-2018,10,35,26.94051645
31448,08-02-2018,10,35,28.22197546
31449,09-02-2018,10,35,30.10836603
31450,10-02-2018,10,35,32.0952208
31451,11-02-2018,10,35,33.83009084
31452,12-02-2018,10,35,20.49794731
31453,13-02-2018,10,35,26.17329145
31454,14-02-2018,10,35,26.20759757
31455,15-02-2018,10,35,27.68141381
31456,16-02-2018,10,35,29.92839238
31457,17-02-2018,10,35,32.01319707
31458,18-02-2018,10,35,33.83072248
31459,19-02-2018,10,35,20.00141658
31460,20-02-2018,10,35,25.63215971
31461,21-02-2018,10,35,25.62366953
31462,22-02-2018,10,35,27.15526172
31463,23-02-2018,10,35,29.12655297
31464,24-02-2018,10,35,31.18876262
31465,25-02-2018,10,35,33.03197174
31466,26-02-2018,10,35,19.55945455
31467,27-02-2018,10,35,25.16556832
31468,28-02-2018,10,35,25.35528693
31469,01-03-2018,10,35,33.45077016
31470,02-03-2018,10,35,35.23615153
31471,03-03-2018,10,35,37.35250982
31472,04-03-2018,10,35,38.52794509
31473,05-03-2018,10,35,24.00059025
31474,06-03-2018,10,35,29.81369617
31475,07-03-2018,10,35,30.20122019
31476,08-03-2018,10,35,31.24238259
31477,09-03-2018,10,35,33.38428382
31478,10-03-2018,10,35,35.15781316
31479,11-03-2018,10,35,36.94020217
31480,12-03-2018,10,35,23.48298963
31481,13-03-2018,10,35,29.21764624
31482,14-03-2018,10,35,29.24144859
31483,15-03-2018,10,35,30.04569967
31484,16-03-2018,10,35,32.58091481
31485,17-03-2018,10,35,34.52706566
31486,18-03-2018,10,35,36.28222351
31487,19-03-2018,10,35,22.62965713
31488,20-03-2018,10,35,28.26538007
31489,21-03-2018,10,35,28.21692724
31490,22-03-2018,10,35,29.30085376
31491,23-03-2018,10,35,31.64289695
31492,24-03-2018,10,35,33.6759594
31493,25-03-2018,10,35,35.68489318
31494,26-03-2018,10,35,22.17278606
31495,27-03-2018,10,35,27.7353188
31496,28-03-2018,10,35,27.87115337
31497,29-03-2018,10,35,28.93342985
31498,30-03-2018,10,35,31.14079367
31499,31-03-2018,10,35,33.25109262
31500,01-01-2018,1,36,16.64903996
31501,02-01-2018,1,36,17.38246106
31502,03-01-2018,1,36,17.86073762
31503,04-01-2018,1,36,19.05780633
31504,05-01-2018,1,36,22.14549666
31505,06-01-2018,1,36,22.95606929
31506,07-01-2018,1,36,24.65019279
31507,08-01-2018,1,36,13.69945197
31508,09-01-2018,1,36,15.50441214
31509,10-01-2018,1,36,15.13524163
31510,11-01-2018,1,36,17.56636271
31511,12-01-2018,1,36,20.47729543
31512,13-01-2018,1,36,21.62626155
31513,14-01-2018,1,36,23.50656572
31514,15-01-2018,1,36,14.29139539
31515,16-01-2018,1,36,16.88566193
31516,17-01-2018,1,36,17.2762834
31517,18-01-2018,1,36,19.61119745
31518,19-01-2018,1,36,20.63895384
31519,20-01-2018,1,36,21.32432224
31520,21-01-2018,1,36,24.01275232
31521,22-01-2018,1,36,14.80961125
31522,23-01-2018,1,36,17.49012691
31523,24-01-2018,1,36,17.30095392
31524,25-01-2018,1,36,21.80852247
31525,26-01-2018,1,36,24.71232383
31526,27-01-2018,1,36,25.25590255
31527,28-01-2018,1,36,26.21251758
